0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0231190,0.0000000,0.0990882,0.7716497,0.0000000,0.0000000,0.0000000,0.0000000,0.2723515,0.0000000,0.0716453,0.0000000,0.0000000,0.3070035,0.4046114,0.0000000,0.0000000,0.0000000,0.7695825,0.0186075,0.5370815,0.1563133,0.0000000,0.0886797,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0719273,0.0000000,0.2778854,0.7633897,0.0000000,0.0000000,0.0000000,0.0000000,0.7940613,0.9378704,0.0000000,0.0000000,0.1819404,0.4810482,0.0000000,0.0000000,0.7643891,0.1229891,0.6283224,0.7805576,0.4161099,0.0000000,0.7092129,0.0000000,0.0000000,0.0000000,0.0000000,0.1709951,0.2244910,0.0000000,0.0000000,0.1667105,0.4500311,0.8053530,0.0000000,0.4092526,0.8173051,0.1612847,0.1161921,0.0000000,0.7268791,0.5853881,0.0000000,0.3258287,0.4742187,0.9862048,0.0000000,0.0000000,0.0000000,0.9855324,0.7051097,0.0000000,0.0000000,0.0000000,0.1039292,0.0474559,0.8521984,0.0000000,0.0000000,0.0000000,0.0000000,0.1761664,0.3220058,0.0000000,0.0000000
0.0000000,0.6398594,0.0000000,0.9145000,0.3529991,0.0000000,0.0000000,0.7470008,0.0000000,0.7340766,0.0000000,0.0000000,0.0000000,0.0000000,0.0785906,0.0000000,0.0000000,0.3384759,0.0000000,0.1693443,0.0000000,0.6520017,0.0000000,0.1787189,0.0000000,0.3559470,0.0000000,0.0000000,0.0000000,0.0000000,0.0263023,0.0000000,0.0000000,0.1507806,0.8201772,0.2854005,0.0000000,0.2345839,0.0000000,0.4919360,0.0604702,0.0000000,0.2137452,0.7430873,0.0000000,0.0000000,0.6088452,0.0000000,0.6918508,0.0000000,0.0000000,0.3346873,0.1414433,0.6742875,0.9080979,0.0000000,0.0000000,0.0000000,0.8337913,0.0000000,0.0000000,0.0000000,0.5441012,0.0000000,0.0097362,0.0000000,0.0000000,0.0000000,0.7344858,0.6686717,0.0000000,0.0000000,0.1192693,0.0000000,0.0000000,0.8645146,0.0000000,0.8088283,0.7547861,0.2147106,0.0000000,0.0000000,0.3039411,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1222462,0.8369829,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2725973,0.6586251,0.2513696,0.0000000
0.0000000,0.0000000,0.3588392,0.8611496,0.0000000,0.0000000,0.0000000,0.0000000,0.9593013,0.6546812,0.0000000,0.0000000,0.0000000,0.4851681,0.9621202,0.0000000,0.9264664,0.0000000,0.0000000,0.0000000,0.9899386,0.0000000,0.3870139,0.1531996,0.0000000,0.9682194,0.1302596,0.0000000,0.4738858,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6942268,0.8134506,0.7268733,0.6820130,0.0000000,0.0000000,0.0000000,0.0000000,0.4772603,0.2192570,0.0000000,0.1493799,0.3552396,0.3708683,0.1067849,0.5124686,0.1403804,0.0000000,0.9795423,0.3990630,0.4069314,0.2893000,0.0000000,0.0000000,0.1024056,0.0000000,0.1759273,0.0000000,0.0000000,0.6780550,0.0372156,0.4863282,0.6765599,0.0000000,0.4093463,0.8213526,0.0000000,0.4060308,0.8107199,0.4347343,0.0000000,0.0000000,0.8356696,0.5418719,0.2913752,0.7170786,0.2698648,0.7130757,0.0000000,0.5640012,0.0000000,0.8248482,0.0000000,0.0000000,0.8596710,0.5019761,0.5886329,0.0000000,0.0189080,0.3063444,0.0000000,0.3279765,0.5624760,0.2231778,0.4910733,0.0000000
0.0000000,0.0000000,0.2452705,0.7708141,0.6795132,0.0000000,0.0000000,0.0000000,0.9767063,0.2801627,0.5911242,0.5317073,0.1324572,0.0000000,0.0000000,0.9380782,0.5326424,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4319095,0.2706120,0.3201753,0.0000000,0.8639770,0.5104116,0.0000000,0.0000000,0.0000000,0.2232299,0.4617773,0.2688505,0.0000000,0.7556686,0.3758288,0.4113171,0.0000000,0.1852012,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5444733,0.0000000,0.7120715,0.0000000,0.7130441,0.0000000,0.0000000,0.8116787,0.0000000,0.1246462,0.0000000,0.0000000,0.0000000,0.0000000,0.7057174,0.2701189,0.2256512,0.3798296,0.8121082,0.0000000,0.0000000,0.1536913,0.0000000,0.1675892,0.3378184,0.0000000,0.1541003,0.5624342,0.0000000,0.9338165,0.0000000,0.0000000,0.0000000,0.0000000,0.3838498,0.0000000,0.0000000,0.7911095,0.8198252,0.0000000,0.7768892,0.4853134,0.0000000,0.6138106,0.0000000,0.0360054,0.0673260,0.6111969,0.0000000,0.2861787
0.3238997,0.0000000,0.0000000,0.6415222,0.0000000,0.0000000,0.8653129,0.0000000,0.4041777,0.0000000,0.3880927,0.0000000,0.0000000,0.0000000,0.8106341,0.2985044,0.0000000,0.6901829,0.0000000,0.4749581,0.3696239,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.8138367,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6132026,0.5393172,0.0000000,0.1956184,0.4113356,0.9977660,0.0000000,0.7174299,0.0000000,0.0528486,0.0000000,0.4673270,0.7916213,0.0000000,0.0000000,0.0000000,0.0417149,0.0000000,0.5883503,0.0000000,0.5985929,0.0000000,0.2275765,0.0000000,0.1198474,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4631306,0.2976778,0.3743525,0.0638050,0.0000000,0.3581290,0.0000000,0.4565082,0.6979984,0.0000000,0.0000000,0.4371238,0.0000000,0.0000000,0.2836322,0.0000000,0.0000000,0.3137451,0.0000000,0.3821830,0.0000000,0.2716661,0.1920857,0.0000000,0.1307811,0.6163617,0.7562912,0.0000000,0.1910638,0.5619392,0.0000000,0.7346210,0.0000000,0.0000000,0.0000000
0.4408096,0.5057495,0.0000000,0.6529853,0.0471183,0.0786657,0.6534176,0.0805115,0.9978503,0.0000000,0.4652064,0.0000000,0.5070503,0.2505784,0.5866968,0.0000000,0.6369779,0.2835045,0.0000000,0.0000000,0.1197284,0.0000000,0.6277036,0.9975517,0.0000000,0.0000000,0.0000000,0.6228744,0.0000000,0.2846125,0.1919598,0.0594710,0.5965320,0.5573057,0.4381239,0.0000000,0.2798477,0.3611750,0.9948635,0.8088604,0.0000000,0.0000000,0.5605721,0.9092344,0.0000000,0.0000000,0.0000000,0.0000000,0.7692039,0.0000000,0.1669187,0.0000000,0.0000000,0.0000000,0.3629067,0.8967503,0.0504382,0.0000000,0.9504180,0.0000000,0.9866380,0.0000000,0.2091309,0.0000000,0.0000000,0.7469279,0.0000000,0.8178764,0.6676858,0.4116887,0.0000000,0.3907865,0.9422407,0.9287245,0.3554398,0.0000000,0.0000000,0.7243088,0.5324792,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0943587,0.0000000,0.0000000,0.6231493,0.5591076,0.0000000,0.4526576,0.0000000,0.3088921,0.6616480,0.3749285,0.0000000,0.0000000,0.0000000,0.0350102,0.9328615
0.0000000,0.2614278,0.7289493,0.0000000,0.0000000,0.0000000,0.0000000,0.3146407,0.0000000,0.0000000,0.0000000,0.4488899,0.0000000,0.0000000,0.2897394,0.0000000,0.8486470,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5240868,0.0000000,0.0000000,0.0000000,0.2857130,0.6922189,0.4565052,0.3995611,0.3102770,0.0000000,0.0000000,0.2361190,0.0000000,0.6356080,0.3064206,0.1567243,0.6008976,0.7327590,0.3490758,0.1252507,0.1271842,0.5091694,0.0000000,0.0000000,0.4453859,0.7558801,0.8348407,0.0000000,0.0000000,0.0000000,0.2951470,0.9498718,0.0000000,0.0000000,0.0000000,0.3973362,0.0000000,0.5578099,0.0000000,0.8825574,0.0519179,0.0000000,0.0000000,0.0000000,0.0000000,0.1326108,0.2566715,0.0000000,0.0000000,0.1802615,0.3229810,0.0000000,0.0000000,0.0000000,0.9246759,0.4990262,0.7100335,0.0000000,0.5190282,0.0000000,0.0000000,0.3008420,0.0000000,0.0000000,0.2521360,0.4982893,0.9844983,0.0000000,0.6287925,0.0000000,0.0000000,0.0000000,0.0000000,0.2539708,0.0000000,0.0000000,0.4696822,0.0000000
0.0000000,0.2051357,0.0000000,0.0249806,0.7726382,0.0551634,0.6304546,0.0000000,0.5194145,0.1719309,0.0000000,0.8869285,0.2940403,0.0000000,0.9414385,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0748475,0.4816079,0.0000000,0.9290902,0.0000000,0.9453574,0.4618209,0.0000000,0.9730775,0.8643582,0.4097440,0.8062139,0.6838593,0.0000000,0.0000000,0.8344606,0.0000000,0.7688051,0.5178599,0.8470007,0.0000000,0.6333095,0.1140339,0.0000000,0.8882377,0.0000000,0.3184502,0.2937458,0.3126329,0.4954915,0.0000000,0.2039531,0.1541340,0.0400899,0.0000000,0.0000000,0.3675767,0.0000000,0.5781467,0.3244020,0.0000000,0.1690596,0.8012282,0.0000000,0.0000000,0.5031745,0.0000000,0.0000000,0.7232193,0.2609826,0.0000000,0.0000000,0.0000000,0.0000000,0.8449311,0.0842894,0.0000000,0.8695678,0.2421707,0.0000000,0.7659569,0.0796085,0.0000000,0.0000000,0.0000000,0.4733755,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0906646,0.0425992,0.4788787,0.0000000,0.0000000,0.4002947
0.4184648,0.0000000,0.7789658,0.0000000,0.0000000,0.0000000,0.0000000,0.4140437,0.7524197,0.9093726,0.0000000,0.0000000,0.6488033,0.0000000,0.4251732,0.0000000,0.0811644,0.0000000,0.0000000,0.7846583,0.6122049,0.3369241,0.7076990,0.0000000,0.0000000,0.8253656,0.0000000,0.0000000,0.3728034,0.5708996,0.0000000,0.0000000,0.2268294,0.0000000,0.3270283,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2645606,0.4710644,0.6517838,0.3065054,0.0000000,0.5219432,0.6906169,0.4827774,0.6035527,0.0000000,0.8530354,0.2543608,0.0000000,0.1855246,0.0000000,0.1583880,0.0000000,0.2293378,0.9456764,0.0000000,0.0000000,0.0909710,0.0000000,0.5538465,0.9625146,0.0000000,0.2162650,0.0000000,0.8233790,0.8661062,0.5783838,0.0000000,0.3605203,0.3392942,0.0000000,0.0000000,0.4839538,0.4344318,0.9785096,0.0000000,0.0000000,0.1435280,0.0000000,0.0000000,0.0000000,0.0000000,0.6566041,0.2662434,0.0000000,0.0000000,0.0000000,0.9010030,0.0000000,0.2446541,0.0000000,0.0000000,0.7640822,0.0000000,0.3194637,0.1819072
0.0000000,0.9682714,0.0000000,0.7263969,0.0000000,0.0000000,0.2381666,0.0000000,0.0000000,0.8529878,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.9417655,0.2825814,0.0000000,0.7570937,0.5023369,0.7368030,0.0000000,0.0000000,0.0000000,0.2910678,0.7824471,0.7818328,0.5973200,0.6175341,0.0000000,0.0000000,0.0000000,0.0000000,0.3002036,0.1244151,0.9489655,0.2016739,0.0000000,0.0000000,0.4147440,0.0000000,0.0000000,0.0000000,0.6049692,0.0000000,0.0000000,0.2141762,0.7562074,0.0000000,0.0000000,0.0000000,0.0000000,0.3409648,0.0000000,0.9253165,0.1673041,0.0078452,0.1294794,0.0000000,0.4526629,0.0000000,0.8414683,0.0906734,0.0000000,0.8572515,0.6695704,0.0000000,0.9032298,0.0000000,0.0000000,0.0000000,0.0000000,0.0780194,0.1670279,0.0000000,0.0000000,0.0000000,0.5474388,0.0000000,0.0000000,0.0000000,0.0000000,0.8466844,0.8425067,0.6731639,0.6202208,0.9203510,0.0000000,0.0000000,0.0000000,0.5514093,0.0000000,0.1747915,0.0000000,0.0000000,0.0000000,0.7246052,0.6305497,0.0000000,0.0000000
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1519324,0.7676552,0.0000000,0.0000000,0.0000000,0.4241147,0.0000000,0.7497526,0.4830621,0.9717005,0.0421468,0.7560006,0.0000000,0.7132421,0.0000000,0.0000000,0.0465793,0.0557685,0.8253081,0.0000000,0.0000000,0.1112949,0.0000000,0.8990696,0.1067077,0.8958557,0.0000000,0.3546977,0.0000000,0.3829011,0.9751491,0.0000000,0.0000000,0.0041991,0.0000000,0.7870199,0.0000000,0.6547903,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.7463044,0.6510152,0.0000000,0.4808809,0.0000000,0.1254127,0.5313462,0.0000000,0.7662639,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4039890,0.0000000,0.0000000,0.4285138,0.5613963,0.7895769,0.7913993,0.0000000,0.1172652,0.0000000,0.0000000,0.0000000,0.0000000,0.5991761,0.8204942,0.0000000,0.0000000,0.9276852,0.5093040,0.0000000,0.7947654,0.7600995,0.1237772,0.0000000,0.0000000,0.0000000,0.6937379,0.0000000,0.0000000,0.0000000,0.0888505,0.8138549,0.0000000,0.0000000,0.8912924,0.2498720
0.0000000,0.0000000,0.9726161,0.0000000,0.4447109,0.0000000,0.2114986,0.0000000,0.3138093,0.0000000,0.0697272,0.0000000,0.3093776,0.0000000,0.7086817,0.7824849,0.0000000,0.0000000,0.2809172,0.9536468,0.0000000,0.0166586,0.0000000,0.0000000,0.4230402,0.0000000,0.1971661,0.0000000,0.3669473,0.8226355,0.0000000,0.8891007,0.1894346,0.0000000,0.0000000,0.0208402,0.0000000,0.8799393,0.2140928,0.6438976,0.0000000,0.0000000,0.0000000,0.6343589,0.6147991,0.0000000,0.0000000,0.0664980,0.0000000,0.2615627,0.3945387,0.8444865,0.1104442,0.0574817,0.3478523,0.2347002,0.8298264,0.0000000,0.4250310,0.0000000,0.0771755,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5116721,0.0000000,0.4810697,0.0751590,0.0000000,0.7786459,0.1233803,0.0000000,0.8461891,0.0000000,0.0049257,0.0726605,0.0000000,0.0000000,0.0000000,0.0733368,0.2664131,0.1563253,0.5455632,0.6364353,0.0000000,0.0000000,0.6197078,0.0000000,0.0000000,0.1930702,0.0000000,0.4817176,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
0.8592452,0.0000000,0.6632829,0.0000000,0.0000000,0.0753058,0.0000000,0.0000000,0.5445087,0.0000000,0.5544885,0.5840692,0.0000000,0.0000000,0.8799377,0.0000000,0.0741135,0.3663835,0.8540071,0.0000000,0.0000000,0.0000000,0.0340615,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4372333,0.7111170,0.0000000,0.0000000,0.0000000,0.0000000,0.1077734,0.0000000,0.0000000,0.3825661,0.0000000,0.4888276,0.1921185,0.1246391,0.9819058,0.4264305,0.5486381,0.0000000,0.2248743,0.0000000,0.0000000,0.0000000,0.7930291,0.0000000,0.4559920,0.3671799,0.8940446,0.4550418,0.0000000,0.0000000,0.3129207,0.4150596,0.0000000,0.0923807,0.1993477,0.7365249,0.2990713,0.9143653,0.0000000,0.6929699,0.0000000,0.0000000,0.0000000,0.0000000,0.8789826,0.1748754,0.8473771,0.0000000,0.0000000,0.5230520,0.0000000,0.1998295,0.1634928,0.0000000,0.2905297,0.0000000,0.0000000,0.0000000,0.1760444,0.0124443,0.9534635,0.5068867,0.0000000,0.0000000,0.0000000,0.1830050,0.0000000,0.0000000,0.0000000,0.0000000,0.1217157,0.5584037
